location,subject,measure,time,value
EU28,SHEEP,THND_TONNE,2012,1067.841948
EU28,SHEEP,THND_TONNE,2013,1047.772837
EU28,SHEEP,THND_TONNE,2014,1037.372534
EU28,SHEEP,THND_TONNE,2015,1101.781458
EU28,SHEEP,THND_TONNE,2016,1115.638494
EU28,SHEEP,THND_TONNE,2017,1113.8363979539502
EU28,SHEEP,THND_TONNE,2018,1125.258209
EU28,SHEEP,THND_TONNE,2019,1141.515769
EU28,SHEEP,THND_TONNE,2020,1151.002657
EU28,SHEEP,THND_TONNE,2021,1158.985572
EU28,SHEEP,THND_TONNE,2022,1163.018558
EU28,SHEEP,THND_TONNE,2023,1167.355526
EU28,SHEEP,THND_TONNE,2024,1172.23202
EU28,SHEEP,THND_TONNE,2025,1177.09204
EU28,SHEEP,THND_TONNE,2026,1182.774949
ZMB,BEEF,THND_TONNE,1990,36
ZMB,BEEF,THND_TONNE,1991,37
ZMB,BEEF,THND_TONNE,1992,38
ZMB,BEEF,THND_TONNE,1993,42
ZMB,BEEF,THND_TONNE,1994,43
ZMB,BEEF,THND_TONNE,1995,38
ZMB,BEEF,THND_TONNE,1996,40
ZMB,BEEF,THND_TONNE,1997,42
ZMB,BEEF,THND_TONNE,1998,40
ZMB,BEEF,THND_TONNE,1999,46
ZMB,BEEF,THND_TONNE,2000,41
ZMB,BEEF,THND_TONNE,2001,41
ZMB,BEEF,THND_TONNE,2002,59
ZMB,BEEF,THND_TONNE,2003,59
ZMB,BEEF,THND_TONNE,2004,56
ZMB,BEEF,THND_TONNE,2005,59
ZMB,BEEF,THND_TONNE,2006,58
ZMB,BEEF,THND_TONNE,2007,58
ZMB,BEEF,THND_TONNE,2008,78
ZMB,BEEF,THND_TONNE,2009,122
ZMB,BEEF,THND_TONNE,2010,154
ZMB,BEEF,THND_TONNE,2011,155
ZMB,BEEF,THND_TONNE,2012,161
ZMB,BEEF,THND_TONNE,2013,198
ZMB,BEEF,THND_TONNE,2014,203
ZMB,BEEF,THND_TONNE,2015,212
ZMB,BEEF,THND_TONNE,2016,216
ZMB,BEEF,THND_TONNE,2017,222.6952921
ZMB,BEEF,THND_TONNE,2018,228.3450763
ZMB,BEEF,THND_TONNE,2019,233.6036456
ZMB,BEEF,THND_TONNE,2020,239.5656563
ZMB,BEEF,THND_TONNE,2021,248.6850297
ZMB,BEEF,THND_TONNE,2022,260.4154775
ZMB,BEEF,THND_TONNE,2023,272.7660695
ZMB,BEEF,THND_TONNE,2024,285.0081686
ZMB,BEEF,THND_TONNE,2025,297.1049275
ZMB,BEEF,THND_TONNE,2026,309.1555675
IND,SHEEP,THND_TONNE,1990,603
IND,SHEEP,THND_TONNE,1991,611
IND,SHEEP,THND_TONNE,1992,619
IND,SHEEP,THND_TONNE,1993,624
IND,SHEEP,THND_TONNE,1994,626
IND,SHEEP,THND_TONNE,1995,654
IND,SHEEP,THND_TONNE,1996,663
IND,SHEEP,THND_TONNE,1997,672
IND,SHEEP,THND_TONNE,1998,679
IND,SHEEP,THND_TONNE,1999,682
IND,SHEEP,THND_TONNE,2000,684
IND,SHEEP,THND_TONNE,2001,696
IND,SHEEP,THND_TONNE,2002,718
IND,SHEEP,THND_TONNE,2003,687
IND,SHEEP,THND_TONNE,2004,696
IND,SHEEP,THND_TONNE,2005,701
IND,SHEEP,THND_TONNE,2006,766
IND,SHEEP,THND_TONNE,2007,792
IND,SHEEP,THND_TONNE,2008,773
IND,SHEEP,THND_TONNE,2009,715
IND,SHEEP,THND_TONNE,2010,760
IND,SHEEP,THND_TONNE,2011,753
IND,SHEEP,THND_TONNE,2012,743
IND,SHEEP,THND_TONNE,2013,727
IND,SHEEP,THND_TONNE,2014,718
IND,SHEEP,THND_TONNE,2015,708
IND,SHEEP,THND_TONNE,2016,707
IND,SHEEP,THND_TONNE,2017,709.1303437
IND,SHEEP,THND_TONNE,2018,713.8546307404511
IND,SHEEP,THND_TONNE,2019,718.3627801
IND,SHEEP,THND_TONNE,2020,721.9105842838189
IND,SHEEP,THND_TONNE,2021,725.4622889
IND,SHEEP,THND_TONNE,2022,729.0219254631099
IND,SHEEP,THND_TONNE,2023,732.8048186663319
IND,SHEEP,THND_TONNE,2024,736.5856139
IND,SHEEP,THND_TONNE,2025,740.4507595505361
IND,SHEEP,THND_TONNE,2026,744.4201482870919
NOR,PIG,THND_TONNE,1990,83
NOR,PIG,THND_TONNE,1991,85
NOR,PIG,THND_TONNE,1992,88
NOR,PIG,THND_TONNE,1993,92
NOR,PIG,THND_TONNE,1994,95
NOR,PIG,THND_TONNE,1995,101
NOR,PIG,THND_TONNE,1996,106
NOR,PIG,THND_TONNE,1997,101
NOR,PIG,THND_TONNE,1998,107
NOR,PIG,THND_TONNE,1999,100.743
NOR,PIG,THND_TONNE,2000,105.046
NOR,PIG,THND_TONNE,2001,111.427
NOR,PIG,THND_TONNE,2002,106.098
NOR,PIG,THND_TONNE,2003,110.10700000000001
NOR,PIG,THND_TONNE,2004,113.587
NOR,PIG,THND_TONNE,2005,116.193
NOR,PIG,THND_TONNE,2006,115.745
NOR,PIG,THND_TONNE,2007,125.535
NOR,PIG,THND_TONNE,2008,124.492
NOR,PIG,THND_TONNE,2009,123.223
NOR,PIG,THND_TONNE,2010,127.15299999999999
NOR,PIG,THND_TONNE,2011,130.987
NOR,PIG,THND_TONNE,2012,130.659
NOR,PIG,THND_TONNE,2013,127.71600000000001
NOR,PIG,THND_TONNE,2014,130.22
NOR,PIG,THND_TONNE,2015,136.469
NOR,PIG,THND_TONNE,2016,143.87932079578698
NOR,PIG,THND_TONNE,2017,136.8
NOR,PIG,THND_TONNE,2018,138.8
NOR,PIG,THND_TONNE,2019,139.8
NOR,PIG,THND_TONNE,2020,140.8
NOR,PIG,THND_TONNE,2021,141.8
NOR,PIG,THND_TONNE,2022,142.8
NOR,PIG,THND_TONNE,2023,143.8
NOR,PIG,THND_TONNE,2024,144.8
NOR,PIG,THND_TONNE,2025,145.8
NOR,PIG,THND_TONNE,2026,147.3
ETH,SHEEP,THND_TONNE,1990,59
ETH,SHEEP,THND_TONNE,1991,60
ETH,SHEEP,THND_TONNE,1992,60
ETH,SHEEP,THND_TONNE,1993,61
ETH,SHEEP,THND_TONNE,1994,61
ETH,SHEEP,THND_TONNE,1995,60
ETH,SHEEP,THND_TONNE,1996,60
ETH,SHEEP,THND_TONNE,1997,59
ETH,SHEEP,THND_TONNE,1998,62.000003814696996
ETH,SHEEP,THND_TONNE,1999,61
ETH,SHEEP,THND_TONNE,2000,61
ETH,SHEEP,THND_TONNE,2001,66
ETH,SHEEP,THND_TONNE,2002,79
ETH,SHEEP,THND_TONNE,2003,85
ETH,SHEEP,THND_TONNE,2004,102
ETH,SHEEP,THND_TONNE,2005,110
ETH,SHEEP,THND_TONNE,2006,128
ETH,SHEEP,THND_TONNE,2007,145
ETH,SHEEP,THND_TONNE,2008,138
ETH,SHEEP,THND_TONNE,2009,144
ETH,SHEEP,THND_TONNE,2010,142
ETH,SHEEP,THND_TONNE,2011,138
ETH,SHEEP,THND_TONNE,2012,144
ETH,SHEEP,THND_TONNE,2013,148
ETH,SHEEP,THND_TONNE,2014,148
ETH,SHEEP,THND_TONNE,2015,147
ETH,SHEEP,THND_TONNE,2016,142
ETH,SHEEP,THND_TONNE,2017,145.206372
ETH,SHEEP,THND_TONNE,2018,149.7276807
ETH,SHEEP,THND_TONNE,2019,154.2874285
ETH,SHEEP,THND_TONNE,2020,158.5926762
ETH,SHEEP,THND_TONNE,2021,163.0216879
ETH,SHEEP,THND_TONNE,2022,167.5509655
ETH,SHEEP,THND_TONNE,2023,172.3048893
ETH,SHEEP,THND_TONNE,2024,177.1726946
ETH,SHEEP,THND_TONNE,2025,182.2558025
ETH,SHEEP,THND_TONNE,2026,187.59887923012002
IND,POULTRY,THND_TONNE,1990,392
IND,POULTRY,THND_TONNE,1991,523
IND,POULTRY,THND_TONNE,1992,540
IND,POULTRY,THND_TONNE,1993,608
IND,POULTRY,THND_TONNE,1994,625
IND,POULTRY,THND_TONNE,1995,642
IND,POULTRY,THND_TONNE,1996,659
IND,POULTRY,THND_TONNE,1997,665
IND,POULTRY,THND_TONNE,1998,738
IND,POULTRY,THND_TONNE,1999,810
IND,POULTRY,THND_TONNE,2000,904
IND,POULTRY,THND_TONNE,2001,963
IND,POULTRY,THND_TONNE,2002,1127
IND,POULTRY,THND_TONNE,2003,1242
IND,POULTRY,THND_TONNE,2004,1340
IND,POULTRY,THND_TONNE,2005,1440
IND,POULTRY,THND_TONNE,2006,1554
IND,POULTRY,THND_TONNE,2007,1789
IND,POULTRY,THND_TONNE,2008,1917
IND,POULTRY,THND_TONNE,2009,2120
IND,POULTRY,THND_TONNE,2010,2222
IND,POULTRY,THND_TONNE,2011,2257
IND,POULTRY,THND_TONNE,2012,2303
IND,POULTRY,THND_TONNE,2013,2352
IND,POULTRY,THND_TONNE,2014,2537
IND,POULTRY,THND_TONNE,2015,2658
IND,POULTRY,THND_TONNE,2016,2865
IND,POULTRY,THND_TONNE,2017,2986.341204
IND,POULTRY,THND_TONNE,2018,3088.219487
IND,POULTRY,THND_TONNE,2019,3185.0961089917896
IND,POULTRY,THND_TONNE,2020,3277.225911
IND,POULTRY,THND_TONNE,2021,3372.775048
IND,POULTRY,THND_TONNE,2022,3467.706793
IND,POULTRY,THND_TONNE,2023,3568.849992
IND,POULTRY,THND_TONNE,2024,3665.665444
IND,POULTRY,THND_TONNE,2025,3766.338892
IND,POULTRY,THND_TONNE,2026,3860.0912487572496
UKR,BEEF,THND_TONNE,1990,1985
UKR,BEEF,THND_TONNE,1991,1878
UKR,BEEF,THND_TONNE,1992,1522
UKR,BEEF,THND_TONNE,1993,1286
UKR,BEEF,THND_TONNE,1994,1159
UKR,BEEF,THND_TONNE,1995,981
UKR,BEEF,THND_TONNE,1996,797
UKR,BEEF,THND_TONNE,1997,783
UKR,BEEF,THND_TONNE,1998,681
UKR,BEEF,THND_TONNE,1999,648
UKR,BEEF,THND_TONNE,2000,629
UKR,BEEF,THND_TONNE,2001,532
UKR,BEEF,THND_TONNE,2002,584
UKR,BEEF,THND_TONNE,2003,577
UKR,BEEF,THND_TONNE,2004,539
UKR,BEEF,THND_TONNE,2005,553
UKR,BEEF,THND_TONNE,2006,590
UKR,BEEF,THND_TONNE,2007,530
UKR,BEEF,THND_TONNE,2008,501
UKR,BEEF,THND_TONNE,2009,448
UKR,BEEF,THND_TONNE,2010,420
UKR,BEEF,THND_TONNE,2011,398
UKR,BEEF,THND_TONNE,2012,386
UKR,BEEF,THND_TONNE,2013,419
UKR,BEEF,THND_TONNE,2014,413
UKR,BEEF,THND_TONNE,2015,355
UKR,BEEF,THND_TONNE,2016,347
UKR,BEEF,THND_TONNE,2017,368.2085857
UKR,BEEF,THND_TONNE,2018,358.66574480164496
UKR,BEEF,THND_TONNE,2019,361.0342029
UKR,BEEF,THND_TONNE,2020,364.8273484
UKR,BEEF,THND_TONNE,2021,369.6686541
UKR,BEEF,THND_TONNE,2022,375.71692924604895
UKR,BEEF,THND_TONNE,2023,381.9631233
UKR,BEEF,THND_TONNE,2024,388.68289559715896
UKR,BEEF,THND_TONNE,2025,393.6565083
UKR,BEEF,THND_TONNE,2026,396.71767025152604
URY,SHEEP,THND_TONNE,1990,37
URY,SHEEP,THND_TONNE,1991,50
URY,SHEEP,THND_TONNE,1992,54.000003814696996
URY,SHEEP,THND_TONNE,1993,53
URY,SHEEP,THND_TONNE,1994,52
URY,SHEEP,THND_TONNE,1995,44
URY,SHEEP,THND_TONNE,1996,50
URY,SHEEP,THND_TONNE,1997,44
URY,SHEEP,THND_TONNE,1998,39
URY,SHEEP,THND_TONNE,1999,39
URY,SHEEP,THND_TONNE,2000,34
URY,SHEEP,THND_TONNE,2001,42
URY,SHEEP,THND_TONNE,2002,25
URY,SHEEP,THND_TONNE,2003,21
URY,SHEEP,THND_TONNE,2004,19
URY,SHEEP,THND_TONNE,2005,22
URY,SHEEP,THND_TONNE,2006,13
URY,SHEEP,THND_TONNE,2007,11.00000191
URY,SHEEP,THND_TONNE,2008,11
URY,SHEEP,THND_TONNE,2009,8
URY,SHEEP,THND_TONNE,2010,17
URY,SHEEP,THND_TONNE,2011,19
URY,SHEEP,THND_TONNE,2012,18
URY,SHEEP,THND_TONNE,2013,13
URY,SHEEP,THND_TONNE,2014,17.00000191
URY,SHEEP,THND_TONNE,2015,24.99999809
URY,SHEEP,THND_TONNE,2016,25.99999809
URY,SHEEP,THND_TONNE,2017,25.890304399145002
URY,SHEEP,THND_TONNE,2018,26.15616631
URY,SHEEP,THND_TONNE,2019,26.40049046
URY,SHEEP,THND_TONNE,2020,26.63117488
URY,SHEEP,THND_TONNE,2021,26.87325116
URY,SHEEP,THND_TONNE,2022,27.120373580465003
URY,SHEEP,THND_TONNE,2023,27.37913351
URY,SHEEP,THND_TONNE,2024,27.62691122
URY,SHEEP,THND_TONNE,2025,27.88954554
URY,SHEEP,THND_TONNE,2026,28.16617888
URY,PIG,THND_TONNE,1990,22
URY,PIG,THND_TONNE,1991,22
URY,PIG,THND_TONNE,1992,23
URY,PIG,THND_TONNE,1993,25
URY,PIG,THND_TONNE,1994,26
URY,PIG,THND_TONNE,1995,25
URY,PIG,THND_TONNE,1996,25
URY,PIG,THND_TONNE,1997,27
URY,PIG,THND_TONNE,1998,31
URY,PIG,THND_TONNE,1999,35
URY,PIG,THND_TONNE,2000,33
URY,PIG,THND_TONNE,2001,33
URY,PIG,THND_TONNE,2002,27
URY,PIG,THND_TONNE,2003,27
URY,PIG,THND_TONNE,2004,28
URY,PIG,THND_TONNE,2005,28
URY,PIG,THND_TONNE,2006,28
URY,PIG,THND_TONNE,2007,34
URY,PIG,THND_TONNE,2008,34
URY,PIG,THND_TONNE,2009,32
URY,PIG,THND_TONNE,2010,36
URY,PIG,THND_TONNE,2011,44
URY,PIG,THND_TONNE,2012,50
URY,PIG,THND_TONNE,2013,57
URY,PIG,THND_TONNE,2014,57
URY,PIG,THND_TONNE,2015,61
URY,PIG,THND_TONNE,2016,66
URY,PIG,THND_TONNE,2017,66.12875616
URY,PIG,THND_TONNE,2018,66.07607294
URY,PIG,THND_TONNE,2019,66.42505426
URY,PIG,THND_TONNE,2020,67.19176745
URY,PIG,THND_TONNE,2021,67.91166890479201
URY,PIG,THND_TONNE,2022,68.16500951
URY,PIG,THND_TONNE,2023,68.72628385228501
URY,PIG,THND_TONNE,2024,69.52689877603301
URY,PIG,THND_TONNE,2025,70.38688447
URY,PIG,THND_TONNE,2026,71.10207774
SSA,POULTRY,THND_TONNE,1990,731
SSA,POULTRY,THND_TONNE,1991,732
SSA,POULTRY,THND_TONNE,1992,770.999999
SSA,POULTRY,THND_TONNE,1993,775
SSA,POULTRY,THND_TONNE,1994,780
SSA,POULTRY,THND_TONNE,1995,812
SSA,POULTRY,THND_TONNE,1996,823
SSA,POULTRY,THND_TONNE,1997,887
SSA,POULTRY,THND_TONNE,1998,922
SSA,POULTRY,THND_TONNE,1999,954
SSA,POULTRY,THND_TONNE,2000,1057
SSA,POULTRY,THND_TONNE,2001,1164
SSA,POULTRY,THND_TONNE,2002,1267
SSA,POULTRY,THND_TONNE,2003,1338
SSA,POULTRY,THND_TONNE,2004,1414
SSA,POULTRY,THND_TONNE,2005,1449
SSA,POULTRY,THND_TONNE,2006,1478
SSA,POULTRY,THND_TONNE,2007,1652
SSA,POULTRY,THND_TONNE,2008,1798
SSA,POULTRY,THND_TONNE,2009,1876
SSA,POULTRY,THND_TONNE,2010,2111
SSA,POULTRY,THND_TONNE,2011,2227
SSA,POULTRY,THND_TONNE,2012,2373
SSA,POULTRY,THND_TONNE,2013,2435
SSA,POULTRY,THND_TONNE,2014,2548
SSA,POULTRY,THND_TONNE,2015,2422
SSA,POULTRY,THND_TONNE,2016,2363
SSA,POULTRY,THND_TONNE,2017,2423.649077
SSA,POULTRY,THND_TONNE,2018,2477.491843
SSA,POULTRY,THND_TONNE,2019,2537.683842
SSA,POULTRY,THND_TONNE,2020,2593.872483
SSA,POULTRY,THND_TONNE,2021,2680.615746
SSA,POULTRY,THND_TONNE,2022,2749.497415
SSA,POULTRY,THND_TONNE,2023,2812.82775
SSA,POULTRY,THND_TONNE,2024,2886.619275
SSA,POULTRY,THND_TONNE,2025,2961.182877
SSA,POULTRY,THND_TONNE,2026,3038.9111035005894
ETH,POULTRY,THND_TONNE,1990,36
ETH,POULTRY,THND_TONNE,1991,36
ETH,POULTRY,THND_TONNE,1992,36
ETH,POULTRY,THND_TONNE,1993,36
ETH,POULTRY,THND_TONNE,1994,36
ETH,POULTRY,THND_TONNE,1995,36
ETH,POULTRY,THND_TONNE,1996,36
ETH,POULTRY,THND_TONNE,1997,36
ETH,POULTRY,THND_TONNE,1998,37
ETH,POULTRY,THND_TONNE,1999,37
ETH,POULTRY,THND_TONNE,2000,38
ETH,POULTRY,THND_TONNE,2001,50
ETH,POULTRY,THND_TONNE,2002,54
ETH,POULTRY,THND_TONNE,2003,50
ETH,POULTRY,THND_TONNE,2004,47
ETH,POULTRY,THND_TONNE,2005,43
ETH,POULTRY,THND_TONNE,2006,45
ETH,POULTRY,THND_TONNE,2007,46
ETH,POULTRY,THND_TONNE,2008,49
ETH,POULTRY,THND_TONNE,2009,50
ETH,POULTRY,THND_TONNE,2010,59
ETH,POULTRY,THND_TONNE,2011,54
ETH,POULTRY,THND_TONNE,2012,60
ETH,POULTRY,THND_TONNE,2013,62
ETH,POULTRY,THND_TONNE,2014,62
ETH,POULTRY,THND_TONNE,2015,62
ETH,POULTRY,THND_TONNE,2016,62
ETH,POULTRY,THND_TONNE,2017,63.37607535
ETH,POULTRY,THND_TONNE,2018,65.59501627
ETH,POULTRY,THND_TONNE,2019,68.12186589340901
ETH,POULTRY,THND_TONNE,2020,70.71668237
ETH,POULTRY,THND_TONNE,2021,71.13134341790999
ETH,POULTRY,THND_TONNE,2022,73.02336874
ETH,POULTRY,THND_TONNE,2023,74.95088971
ETH,POULTRY,THND_TONNE,2024,76.90630398
ETH,POULTRY,THND_TONNE,2025,78.88084734
ETH,POULTRY,THND_TONNE,2026,80.86578279
BGD,PIG,THND_TONNE,1990,9e-05
BGD,PIG,THND_TONNE,1991,9e-05
BGD,PIG,THND_TONNE,1992,9e-05
BGD,PIG,THND_TONNE,1993,9e-05
BGD,PIG,THND_TONNE,1994,9e-05
BGD,PIG,THND_TONNE,1995,9e-05
BGD,PIG,THND_TONNE,1996,9e-05
BGD,PIG,THND_TONNE,1997,9e-05
BGD,PIG,THND_TONNE,1998,9e-05
BGD,PIG,THND_TONNE,1999,9e-05
BGD,PIG,THND_TONNE,2000,9e-05
BGD,PIG,THND_TONNE,2001,9e-05
BGD,PIG,THND_TONNE,2002,9e-05
BGD,PIG,THND_TONNE,2003,9e-05
BGD,PIG,THND_TONNE,2004,9e-05
BGD,PIG,THND_TONNE,2005,9e-05
BGD,PIG,THND_TONNE,2006,9e-05
BGD,PIG,THND_TONNE,2007,9e-05
BGD,PIG,THND_TONNE,2008,9e-05
BGD,PIG,THND_TONNE,2009,9e-05
BGD,PIG,THND_TONNE,2010,9e-05
BGD,PIG,THND_TONNE,2011,9e-05
BGD,PIG,THND_TONNE,2012,9e-05
BGD,PIG,THND_TONNE,2013,9e-05
BGD,PIG,THND_TONNE,2014,9e-05
BGD,PIG,THND_TONNE,2015,9e-05
BGD,PIG,THND_TONNE,2016,9e-05
BGD,PIG,THND_TONNE,2017,0.0009
BGD,PIG,THND_TONNE,2018,0.0009
BGD,PIG,THND_TONNE,2019,0.0009
BGD,PIG,THND_TONNE,2020,0.0009
BGD,PIG,THND_TONNE,2021,0.0009
BGD,PIG,THND_TONNE,2022,0.0009
BGD,PIG,THND_TONNE,2023,0.0009
BGD,PIG,THND_TONNE,2024,0.0009
BGD,PIG,THND_TONNE,2025,0.0009
BGD,PIG,THND_TONNE,2026,0.0009
GHA,BEEF,THND_TONNE,1990,27
GHA,BEEF,THND_TONNE,1991,46
GHA,BEEF,THND_TONNE,1992,46
GHA,BEEF,THND_TONNE,1993,39
GHA,BEEF,THND_TONNE,1994,36
GHA,BEEF,THND_TONNE,1995,35
GHA,BEEF,THND_TONNE,1996,26
GHA,BEEF,THND_TONNE,1997,24
GHA,BEEF,THND_TONNE,1998,23
GHA,BEEF,THND_TONNE,1999,28
GHA,BEEF,THND_TONNE,2000,27
GHA,BEEF,THND_TONNE,2001,25
GHA,BEEF,THND_TONNE,2002,27
GHA,BEEF,THND_TONNE,2003,27
GHA,BEEF,THND_TONNE,2004,23
GHA,BEEF,THND_TONNE,2005,27
GHA,BEEF,THND_TONNE,2006,35
GHA,BEEF,THND_TONNE,2007,48
GHA,BEEF,THND_TONNE,2008,45
GHA,BEEF,THND_TONNE,2009,32
GHA,BEEF,THND_TONNE,2010,32
GHA,BEEF,THND_TONNE,2011,33
GHA,BEEF,THND_TONNE,2012,33
GHA,BEEF,THND_TONNE,2013,35
GHA,BEEF,THND_TONNE,2014,28
GHA,BEEF,THND_TONNE,2015,34
GHA,BEEF,THND_TONNE,2016,34
GHA,BEEF,THND_TONNE,2017,34.5930488
GHA,BEEF,THND_TONNE,2018,34.76249265
GHA,BEEF,THND_TONNE,2019,34.720233864046996
GHA,BEEF,THND_TONNE,2020,34.80426931
GHA,BEEF,THND_TONNE,2021,35.066593214931004
GHA,BEEF,THND_TONNE,2022,35.31625804
GHA,BEEF,THND_TONNE,2023,35.49132629
GHA,BEEF,THND_TONNE,2024,35.59232136
GHA,BEEF,THND_TONNE,2025,35.76011812
GHA,BEEF,THND_TONNE,2026,36.07596854
SAU,POULTRY,THND_TONNE,1990,475
SAU,POULTRY,THND_TONNE,1991,525
SAU,POULTRY,THND_TONNE,1992,474
SAU,POULTRY,THND_TONNE,1993,450
SAU,POULTRY,THND_TONNE,1994,432
SAU,POULTRY,THND_TONNE,1995,566
SAU,POULTRY,THND_TONNE,1996,549
SAU,POULTRY,THND_TONNE,1997,618
SAU,POULTRY,THND_TONNE,1998,701
SAU,POULTRY,THND_TONNE,1999,781
SAU,POULTRY,THND_TONNE,2000,862
SAU,POULTRY,THND_TONNE,2001,941
SAU,POULTRY,THND_TONNE,2002,863
SAU,POULTRY,THND_TONNE,2003,881
SAU,POULTRY,THND_TONNE,2004,830
SAU,POULTRY,THND_TONNE,2005,976
SAU,POULTRY,THND_TONNE,2006,947
SAU,POULTRY,THND_TONNE,2007,1003
SAU,POULTRY,THND_TONNE,2008,1077
SAU,POULTRY,THND_TONNE,2009,1181
SAU,POULTRY,THND_TONNE,2010,1237
SAU,POULTRY,THND_TONNE,2011,1331
SAU,POULTRY,THND_TONNE,2012,1357
SAU,POULTRY,THND_TONNE,2013,1429
SAU,POULTRY,THND_TONNE,2014,1385
SAU,POULTRY,THND_TONNE,2015,1592
SAU,POULTRY,THND_TONNE,2016,1625
SAU,POULTRY,THND_TONNE,2017,1661.8819711601998
SAU,POULTRY,THND_TONNE,2018,1691.886391
SAU,POULTRY,THND_TONNE,2019,1723.6891157165699
SAU,POULTRY,THND_TONNE,2020,1755.704119
SAU,POULTRY,THND_TONNE,2021,1787.407233
SAU,POULTRY,THND_TONNE,2022,1821.290806
SAU,POULTRY,THND_TONNE,2023,1855.491315
SAU,POULTRY,THND_TONNE,2024,1890.717515
SAU,POULTRY,THND_TONNE,2025,1926.136124
SAU,POULTRY,THND_TONNE,2026,1961.7466966460502
ETH,BEEF,THND_TONNE,1990,232
ETH,BEEF,THND_TONNE,1991,232
ETH,BEEF,THND_TONNE,1992,230
ETH,BEEF,THND_TONNE,1993,230
ETH,BEEF,THND_TONNE,1994,230
ETH,BEEF,THND_TONNE,1995,235
ETH,BEEF,THND_TONNE,1996,267
ETH,BEEF,THND_TONNE,1997,270
ETH,BEEF,THND_TONNE,1998,274
ETH,BEEF,THND_TONNE,1999,290
ETH,BEEF,THND_TONNE,2000,294
ETH,BEEF,THND_TONNE,2001,304
ETH,BEEF,THND_TONNE,2002,352
ETH,BEEF,THND_TONNE,2003,338
ETH,BEEF,THND_TONNE,2004,336
ETH,BEEF,THND_TONNE,2005,350
ETH,BEEF,THND_TONNE,2006,374
ETH,BEEF,THND_TONNE,2007,363
ETH,BEEF,THND_TONNE,2008,380
ETH,BEEF,THND_TONNE,2009,355
ETH,BEEF,THND_TONNE,2010,419
ETH,BEEF,THND_TONNE,2011,410
ETH,BEEF,THND_TONNE,2012,337
ETH,BEEF,THND_TONNE,2013,341
ETH,BEEF,THND_TONNE,2014,350
ETH,BEEF,THND_TONNE,2015,359
ETH,BEEF,THND_TONNE,2016,350
ETH,BEEF,THND_TONNE,2017,364.30363661538695
ETH,BEEF,THND_TONNE,2018,365.7186304
ETH,BEEF,THND_TONNE,2019,371.2101864
ETH,BEEF,THND_TONNE,2020,382.8130083
ETH,BEEF,THND_TONNE,2021,404.6423172
ETH,BEEF,THND_TONNE,2022,431.9050473
ETH,BEEF,THND_TONNE,2023,453.7970521
ETH,BEEF,THND_TONNE,2024,474.16671618847903
ETH,BEEF,THND_TONNE,2025,493.5863743
ETH,BEEF,THND_TONNE,2026,512.6841811
RUS,POULTRY,THND_TONNE,1992,1484.0339999999999
RUS,POULTRY,THND_TONNE,1993,1456.2220000000002
RUS,POULTRY,THND_TONNE,1994,1721.882
RUS,POULTRY,THND_TONNE,1995,1680.161
RUS,POULTRY,THND_TONNE,1996,1424.734147
RUS,POULTRY,THND_TONNE,1997,1773.686141
RUS,POULTRY,THND_TONNE,1998,1529.097574
RUS,POULTRY,THND_TONNE,1999,988.8577181
RUS,POULTRY,THND_TONNE,2000,1456.9924321510998
RUS,POULTRY,THND_TONNE,2001,2159.2160521453898
RUS,POULTRY,THND_TONNE,2002,2327.2
RUS,POULTRY,THND_TONNE,2003,2292.5
RUS,POULTRY,THND_TONNE,2004,2316.2
RUS,POULTRY,THND_TONNE,2005,2737.5
RUS,POULTRY,THND_TONNE,2006,2920.4
RUS,POULTRY,THND_TONNE,2007,3230.3
RUS,POULTRY,THND_TONNE,2008,3438.9
RUS,POULTRY,THND_TONNE,2009,3534.8938743697704
RUS,POULTRY,THND_TONNE,2010,3515.209876
RUS,POULTRY,THND_TONNE,2011,3664.9419861476294
RUS,POULTRY,THND_TONNE,2012,4173.344958
RUS,POULTRY,THND_TONNE,2013,4297.986388
RUS,POULTRY,THND_TONNE,2014,4464.402013882071
RUS,POULTRY,THND_TONNE,2015,4616.7552
RUS,POULTRY,THND_TONNE,2016,4637.55542
RUS,POULTRY,THND_TONNE,2017,4671.860836245321
RUS,POULTRY,THND_TONNE,2018,4698.479361
RUS,POULTRY,THND_TONNE,2019,4719.901682
RUS,POULTRY,THND_TONNE,2020,4738.17084
RUS,POULTRY,THND_TONNE,2021,4751.154593610399
RUS,POULTRY,THND_TONNE,2022,4776.436561
RUS,POULTRY,THND_TONNE,2023,4802.3925
RUS,POULTRY,THND_TONNE,2024,4809.017926
RUS,POULTRY,THND_TONNE,2025,4822.636489
RUS,POULTRY,THND_TONNE,2026,4830.898803334961
THA,PIG,THND_TONNE,1990,336
THA,PIG,THND_TONNE,1991,400
THA,PIG,THND_TONNE,1992,432
THA,PIG,THND_TONNE,1993,458
THA,PIG,THND_TONNE,1994,488
THA,PIG,THND_TONNE,1995,486
THA,PIG,THND_TONNE,1996,509
THA,PIG,THND_TONNE,1997,530
THA,PIG,THND_TONNE,1998,464
THA,PIG,THND_TONNE,1999,450
THA,PIG,THND_TONNE,2000,685
THA,PIG,THND_TONNE,2001,688
THA,PIG,THND_TONNE,2002,771
THA,PIG,THND_TONNE,2003,853
THA,PIG,THND_TONNE,2004,863
THA,PIG,THND_TONNE,2005,883
THA,PIG,THND_TONNE,2006,975
THA,PIG,THND_TONNE,2007,990
THA,PIG,THND_TONNE,2008,880
